state,source,scrape_ts,game_number,game_name,price,overall_odds_1_in,top_prize_amount,top_prizes_remaining,all_prizes_remaining,status,detail_url,prize_data,true_ev
NJ,lottery_net,2026-01-19T01:17:07.333501+00:00,1847,Loose Change,1.0,4.42,500.0,,10,active,https://scratchcards.net/new-jersey/1847,"[{'prize': 500.0, 'remaining': 10, 'is_ticket': False}, {'prize': 100.0, 'remaining': 167, 'is_ticket': False}, {'prize': 40.0, 'remaining': 1, 'is_ticket': False}, {'prize': 20.0, 'remaining': 4, 'is_ticket': False}, {'prize': 10.0, 'remaining': 8, 'is_ticket': False}, {'prize': 5.0, 'remaining': 25, 'is_ticket': False}, {'prize': 2.0, 'remaining': 69, 'is_ticket': False}, {'prize': 0.0, 'remaining': 150, 'is_ticket': True}]",51.41244239631337
NJ,lottery_net,2026-01-19T01:17:07.333511+00:00,1848,Colossal Crossword,30.0,3.4,600000.0,,2,active,https://scratchcards.net/new-jersey/1848,"[{'prize': 600000.0, 'remaining': 2, 'is_ticket': False}, {'prize': 25000.0, 'remaining': 0, 'is_ticket': False}, {'prize': 2000.0, 'remaining': 4, 'is_ticket': False}, {'prize': 500.0, 'remaining': 832, 'is_ticket': False}, {'prize': 250.0, 'remaining': 1, 'is_ticket': False}, {'prize': 150.0, 'remaining': 2, 'is_ticket': False}, {'prize': 100.0, 'remaining': 6, 'is_ticket': False}, {'prize': 75.0, 'remaining': 3, 'is_ticket': False}, {'prize': 50.0, 'remaining': 16, 'is_ticket': False}, {'prize': 0.0, 'remaining': 16, 'is_ticket': True}]",1844.280045351474
NJ,lottery_net,2026-01-19T01:17:07.333521+00:00,1850,"$50,000,000 Explosion",20.0,9.7,500.0,,1497,active,https://scratchcards.net/new-jersey/1850,"[{'prize': 500.0, 'remaining': 1, 'is_ticket': False}, {'prize': 300.0, 'remaining': 455, 'is_ticket': False}, {'prize': 200.0, 'remaining': 18, 'is_ticket': False}, {'prize': 100.0, 'remaining': 54, 'is_ticket': False}]",276.5151515151515
NJ,lottery_net,2026-01-19T01:17:07.333531+00:00,1851,It Takes 2,2.0,4.44,10000.0,,3,active,https://scratchcards.net/new-jersey/1851,"[{'prize': 10000.0, 'remaining': 3, 'is_ticket': False}, {'prize': 1000.0, 'remaining': 16, 'is_ticket': False}, {'prize': 100.0, 'remaining': 1, 'is_ticket': False}, {'prize': 50.0, 'remaining': 3, 'is_ticket': False}, {'prize': 30.0, 'remaining': 4, 'is_ticket': False}, {'prize': 20.0, 'remaining': 44, 'is_ticket': False}, {'prize': 10.0, 'remaining': 77, 'is_ticket': False}, {'prize': 5.0, 'remaining': 105, 'is_ticket': False}, {'prize': 4.0, 'remaining': 112, 'is_ticket': False}, {'prize': 0.0, 'remaining': 289, 'is_ticket': True}]",75.79663608562691
NJ,lottery_net,2026-01-19T01:17:07.333540+00:00,1852,Triple Golden Cherries,5.0,4.13,200000.0,,0,active,https://scratchcards.net/new-jersey/1852,"[{'prize': 200000.0, 'remaining': 0, 'is_ticket': False}, {'prize': 5000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 2000.0, 'remaining': 2, 'is_ticket': False}, {'prize': 500.0, 'remaining': 39, 'is_ticket': False}, {'prize': 100.0, 'remaining': 645, 'is_ticket': False}, {'prize': 50.0, 'remaining': 1, 'is_ticket': False}, {'prize': 30.0, 'remaining': 2, 'is_ticket': False}, {'prize': 20.0, 'remaining': 10, 'is_ticket': False}, {'prize': 10.0, 'remaining': 29, 'is_ticket': False}, {'prize': 0.0, 'remaining': 30, 'is_ticket': True}]",123.51778656126483
NJ,lottery_net,2026-01-19T01:17:07.333549+00:00,1859,"$250,000 Crossword",10.0,4.06,250000.0,,1,active,https://scratchcards.net/new-jersey/1859,"[{'prize': 250000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 20000.0, 'remaining': 0, 'is_ticket': False}, {'prize': 1000.0, 'remaining': 2, 'is_ticket': False}, {'prize': 525.0, 'remaining': 62, 'is_ticket': False}, {'prize': 500.0, 'remaining': 68, 'is_ticket': False}, {'prize': 225.0, 'remaining': 70, 'is_ticket': False}, {'prize': 150.0, 'remaining': 122, 'is_ticket': False}, {'prize': 130.0, 'remaining': 133, 'is_ticket': False}, {'prize': 100.0, 'remaining': 1, 'is_ticket': False}, {'prize': 50.0, 'remaining': 7, 'is_ticket': False}, {'prize': 30.0, 'remaining': 5, 'is_ticket': False}, {'prize': 25.0, 'remaining': 2, 'is_ticket': False}, {'prize': 20.0, 'remaining': 15, 'is_ticket': False}, {'prize': 0.0, 'remaining': 35, 'is_ticket': True}]",709.7323135755258
NJ,lottery_net,2026-01-19T01:17:07.333559+00:00,1855,Power Play,5.0,4.23,200000.0,,0,active,https://scratchcards.net/new-jersey/1855,"[{'prize': 200000.0, 'remaining': 0, 'is_ticket': False}, {'prize': 5000.0, 'remaining': 5, 'is_ticket': False}, {'prize': 2000.0, 'remaining': 15, 'is_ticket': False}, {'prize': 500.0, 'remaining': 161, 'is_ticket': False}, {'prize': 250.0, 'remaining': 278, 'is_ticket': False}, {'prize': 100.0, 'remaining': 3, 'is_ticket': False}, {'prize': 50.0, 'remaining': 7, 'is_ticket': False}, {'prize': 25.0, 'remaining': 42, 'is_ticket': False}, {'prize': 20.0, 'remaining': 50, 'is_ticket': False}, {'prize': 15.0, 'remaining': 35, 'is_ticket': False}, {'prize': 10.0, 'remaining': 123, 'is_ticket': False}, {'prize': 0.0, 'remaining': 148, 'is_ticket': True}]",242.439446366782
NJ,lottery_net,2026-01-19T01:17:07.333569+00:00,1865,Crossword Bonanza,20.0,3.56,400000.0,,0,active,https://scratchcards.net/new-jersey/1865,"[{'prize': 400000.0, 'remaining': 0, 'is_ticket': False}, {'prize': 25000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 2000.0, 'remaining': 5, 'is_ticket': False}, {'prize': 500.0, 'remaining': 561, 'is_ticket': False}, {'prize': 200.0, 'remaining': 450, 'is_ticket': False}, {'prize': 150.0, 'remaining': 840, 'is_ticket': False}, {'prize': 100.0, 'remaining': 4, 'is_ticket': False}, {'prize': 80.0, 'remaining': 1, 'is_ticket': False}, {'prize': 60.0, 'remaining': 1, 'is_ticket': False}, {'prize': 50.0, 'remaining': 8, 'is_ticket': False}, {'prize': 30.0, 'remaining': 13, 'is_ticket': False}, {'prize': 0.0, 'remaining': 22, 'is_ticket': True}]",279.78488982161593
NJ,lottery_net,2026-01-19T01:17:07.333579+00:00,1861,Big Money Spectacular,2.0,4.76,30000.0,,1,active,https://scratchcards.net/new-jersey/1861,"[{'prize': 30000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 5000.0, 'remaining': 0, 'is_ticket': False}, {'prize': 1000.0, 'remaining': 3, 'is_ticket': False}, {'prize': 500.0, 'remaining': 16, 'is_ticket': False}, {'prize': 100.0, 'remaining': 511, 'is_ticket': False}, {'prize': 75.0, 'remaining': 378, 'is_ticket': False}, {'prize': 50.0, 'remaining': 2, 'is_ticket': False}, {'prize': 25.0, 'remaining': 4, 'is_ticket': False}, {'prize': 20.0, 'remaining': 7, 'is_ticket': False}, {'prize': 15.0, 'remaining': 12, 'is_ticket': False}, {'prize': 10.0, 'remaining': 13, 'is_ticket': False}, {'prize': 5.0, 'remaining': 18, 'is_ticket': False}, {'prize': 4.0, 'remaining': 22, 'is_ticket': False}, {'prize': 3.0, 'remaining': 38, 'is_ticket': False}, {'prize': 2.0, 'remaining': 60, 'is_ticket': False}, {'prize': 0.0, 'remaining': 62, 'is_ticket': True}]",106.04707933740191
NJ,lottery_net,2026-01-19T01:17:07.333588+00:00,1854,It's A Jersey Thing,10.0,3.96,500000.0,,1,active,https://scratchcards.net/new-jersey/1854,"[{'prize': 500000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 5000.0, 'remaining': 4, 'is_ticket': False}, {'prize': 1000.0, 'remaining': 2, 'is_ticket': False}, {'prize': 500.0, 'remaining': 229, 'is_ticket': False}, {'prize': 200.0, 'remaining': 394, 'is_ticket': False}, {'prize': 100.0, 'remaining': 7, 'is_ticket': False}, {'prize': 50.0, 'remaining': 20, 'is_ticket': False}, {'prize': 30.0, 'remaining': 9, 'is_ticket': False}, {'prize': 20.0, 'remaining': 37, 'is_ticket': False}, {'prize': 0.0, 'remaining': 70, 'is_ticket': True}]",929.7671410090556
NJ,lottery_net,2026-01-19T01:17:07.333598+00:00,1856,Red Ball Tripler,2.0,4.57,10000.0,,1,active,https://scratchcards.net/new-jersey/1856,"[{'prize': 10000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 1000.0, 'remaining': 5, 'is_ticket': False}, {'prize': 500.0, 'remaining': 17, 'is_ticket': False}, {'prize': 100.0, 'remaining': 298, 'is_ticket': False}, {'prize': 50.0, 'remaining': 535, 'is_ticket': False}, {'prize': 30.0, 'remaining': 1, 'is_ticket': False}, {'prize': 20.0, 'remaining': 6, 'is_ticket': False}, {'prize': 15.0, 'remaining': 10, 'is_ticket': False}, {'prize': 10.0, 'remaining': 40, 'is_ticket': False}, {'prize': 5.0, 'remaining': 82, 'is_ticket': False}, {'prize': 0.0, 'remaining': 99, 'is_ticket': True}]",74.3674588665448
NJ,lottery_net,2026-01-19T01:17:07.333607+00:00,1857,Neon Cash Party,10.0,7.66,500000.0,,1,active,https://scratchcards.net/new-jersey/1857,"[{'prize': 500000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 5000.0, 'remaining': 3, 'is_ticket': False}, {'prize': 2500.0, 'remaining': 9, 'is_ticket': False}, {'prize': 500.0, 'remaining': 2, 'is_ticket': False}, {'prize': 250.0, 'remaining': 3, 'is_ticket': False}, {'prize': 100.0, 'remaining': 8, 'is_ticket': False}, {'prize': 50.0, 'remaining': 17, 'is_ticket': False}, {'prize': 40.0, 'remaining': 34, 'is_ticket': False}, {'prize': 20.0, 'remaining': 71, 'is_ticket': False}]",3673.5135135135133
NJ,lottery_net,2026-01-19T01:17:07.333617+00:00,1863,Easy As 123,2.0,4.58,10000.0,,1,active,https://scratchcards.net/new-jersey/1863,"[{'prize': 10000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 1000.0, 'remaining': 2, 'is_ticket': False}, {'prize': 300.0, 'remaining': 54, 'is_ticket': False}, {'prize': 200.0, 'remaining': 303, 'is_ticket': False}, {'prize': 100.0, 'remaining': 605, 'is_ticket': False}, {'prize': 30.0, 'remaining': 4, 'is_ticket': False}, {'prize': 20.0, 'remaining': 12, 'is_ticket': False}, {'prize': 10.0, 'remaining': 27, 'is_ticket': False}, {'prize': 5.0, 'remaining': 84, 'is_ticket': False}, {'prize': 0.0, 'remaining': 114, 'is_ticket': True}]",124.85737976782752
NJ,lottery_net,2026-01-19T01:17:07.333627+00:00,1864,"$100,000 Lightning Bingo",5.0,4.05,100000.0,,0,active,https://scratchcards.net/new-jersey/1864,"[{'prize': 100000.0, 'remaining': 0, 'is_ticket': False}, {'prize': 30000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 5000.0, 'remaining': 2, 'is_ticket': False}, {'prize': 1000.0, 'remaining': 12, 'is_ticket': False}, {'prize': 500.0, 'remaining': 80, 'is_ticket': False}, {'prize': 400.0, 'remaining': 17, 'is_ticket': False}, {'prize': 200.0, 'remaining': 291, 'is_ticket': False}, {'prize': 100.0, 'remaining': 2, 'is_ticket': False}, {'prize': 75.0, 'remaining': 604, 'is_ticket': False}, {'prize': 50.0, 'remaining': 12, 'is_ticket': False}, {'prize': 20.0, 'remaining': 32, 'is_ticket': False}, {'prize': 10.0, 'remaining': 62, 'is_ticket': False}, {'prize': 5.0, 'remaining': 87, 'is_ticket': False}, {'prize': 0.0, 'remaining': 34, 'is_ticket': True}]",165.82928802588998
NJ,lottery_net,2026-01-19T01:17:07.333637+00:00,1751,Win Either $100 Or $200,20.0,9.26,200.0,,36580,active,https://scratchcards.net/new-jersey/1751,"[{'prize': 200.0, 'remaining': 36, 'is_ticket': False}, {'prize': 100.0, 'remaining': 104, 'is_ticket': False}]",125.71428571428571
NJ,lottery_net,2026-01-19T01:17:07.333646+00:00,1758,Lucky 7'S Multiplier,20.0,3.88,1000000.0,,1,active,https://scratchcards.net/new-jersey/1758,"[{'prize': 1000000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 10000.0, 'remaining': 9, 'is_ticket': False}, {'prize': 2000.0, 'remaining': 156, 'is_ticket': False}, {'prize': 500.0, 'remaining': 6, 'is_ticket': False}, {'prize': 200.0, 'remaining': 18, 'is_ticket': False}, {'prize': 100.0, 'remaining': 50, 'is_ticket': False}, {'prize': 50.0, 'remaining': 98, 'is_ticket': False}, {'prize': 40.0, 'remaining': 116, 'is_ticket': False}, {'prize': 0.0, 'remaining': 186, 'is_ticket': True}]",2229.46875
NJ,lottery_net,2026-01-19T01:17:07.333656+00:00,1835,Loteria Grande,5.0,3.91,100000.0,,0,active,https://scratchcards.net/new-jersey/1835,"[{'prize': 100000.0, 'remaining': 0, 'is_ticket': False}, {'prize': 2000.0, 'remaining': 15, 'is_ticket': False}, {'prize': 500.0, 'remaining': 32, 'is_ticket': False}, {'prize': 250.0, 'remaining': 50, 'is_ticket': False}, {'prize': 100.0, 'remaining': 761, 'is_ticket': False}, {'prize': 75.0, 'remaining': 293, 'is_ticket': False}, {'prize': 50.0, 'remaining': 1, 'is_ticket': False}, {'prize': 40.0, 'remaining': 1, 'is_ticket': False}, {'prize': 25.0, 'remaining': 5, 'is_ticket': False}, {'prize': 20.0, 'remaining': 5, 'is_ticket': False}, {'prize': 15.0, 'remaining': 6, 'is_ticket': False}, {'prize': 10.0, 'remaining': 34, 'is_ticket': False}, {'prize': 0.0, 'remaining': 45, 'is_ticket': True}]",126.23798076923077
NJ,lottery_net,2026-01-19T01:17:07.333665+00:00,1853,Big Ca$H,10.0,7.33,500.0,,165,active,https://scratchcards.net/new-jersey/1853,"[{'prize': 500.0, 'remaining': 165, 'is_ticket': False}, {'prize': 200.0, 'remaining': 869, 'is_ticket': False}, {'prize': 100.0, 'remaining': 8, 'is_ticket': False}, {'prize': 50.0, 'remaining': 5, 'is_ticket': False}, {'prize': 40.0, 'remaining': 8, 'is_ticket': False}, {'prize': 25.0, 'remaining': 6, 'is_ticket': False}, {'prize': 20.0, 'remaining': 18, 'is_ticket': False}]",239.27710843373495
NJ,lottery_net,2026-01-19T01:17:07.333675+00:00,1858,Loteria,3.0,4.1,30000.0,,0,active,https://scratchcards.net/new-jersey/1858,"[{'prize': 30000.0, 'remaining': 0, 'is_ticket': False}, {'prize': 500.0, 'remaining': 121, 'is_ticket': False}, {'prize': 150.0, 'remaining': 203, 'is_ticket': False}, {'prize': 100.0, 'remaining': 352, 'is_ticket': False}, {'prize': 50.0, 'remaining': 1, 'is_ticket': False}, {'prize': 30.0, 'remaining': 793, 'is_ticket': False}, {'prize': 25.0, 'remaining': 3, 'is_ticket': False}, {'prize': 20.0, 'remaining': 12, 'is_ticket': False}, {'prize': 15.0, 'remaining': 15, 'is_ticket': False}, {'prize': 10.0, 'remaining': 26, 'is_ticket': False}, {'prize': 5.0, 'remaining': 54, 'is_ticket': False}, {'prize': 0.0, 'remaining': 107, 'is_ticket': True}]",89.73384706579728
NJ,lottery_net,2026-01-19T01:17:07.333684+00:00,1889,Full Of $500'S,5.0,4.64,200000.0,,1,active,https://scratchcards.net/new-jersey/1889,"[{'prize': 200000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 500.0, 'remaining': 342, 'is_ticket': False}, {'prize': 200.0, 'remaining': 43, 'is_ticket': False}, {'prize': 100.0, 'remaining': 494, 'is_ticket': False}, {'prize': 50.0, 'remaining': 495, 'is_ticket': False}, {'prize': 40.0, 'remaining': 477, 'is_ticket': False}, {'prize': 25.0, 'remaining': 1, 'is_ticket': False}, {'prize': 20.0, 'remaining': 3, 'is_ticket': False}, {'prize': 10.0, 'remaining': 23, 'is_ticket': False}, {'prize': 0.0, 'remaining': 34, 'is_ticket': True}]",247.4202822791427
NJ,lottery_net,2026-01-19T01:17:07.333702+00:00,1869,Number-Rific!,5.0,4.3,200000.0,,1,active,https://scratchcards.net/new-jersey/1869,"[{'prize': 200000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 5000.0, 'remaining': 6, 'is_ticket': False}, {'prize': 2500.0, 'remaining': 6, 'is_ticket': False}, {'prize': 500.0, 'remaining': 110, 'is_ticket': False}, {'prize': 250.0, 'remaining': 163, 'is_ticket': False}, {'prize': 100.0, 'remaining': 1, 'is_ticket': False}, {'prize': 50.0, 'remaining': 6, 'is_ticket': False}, {'prize': 25.0, 'remaining': 8, 'is_ticket': False}, {'prize': 20.0, 'remaining': 34, 'is_ticket': False}, {'prize': 10.0, 'remaining': 54, 'is_ticket': False}, {'prize': 0.0, 'remaining': 80, 'is_ticket': True}]",731.2793176972282
NJ,lottery_net,2026-01-19T01:17:07.333712+00:00,1870,200X Cash Blitz,30.0,3.58,4000000.0,,1,active,https://scratchcards.net/new-jersey/1870,"[{'prize': 4000000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 50000.0, 'remaining': 7, 'is_ticket': False}, {'prize': 10000.0, 'remaining': 15, 'is_ticket': False}, {'prize': 5000.0, 'remaining': 146, 'is_ticket': False}, {'prize': 1000.0, 'remaining': 368, 'is_ticket': False}, {'prize': 500.0, 'remaining': 17, 'is_ticket': False}, {'prize': 250.0, 'remaining': 20, 'is_ticket': False}, {'prize': 200.0, 'remaining': 39, 'is_ticket': False}, {'prize': 100.0, 'remaining': 177, 'is_ticket': False}, {'prize': 50.0, 'remaining': 364, 'is_ticket': False}, {'prize': 0.0, 'remaining': 288, 'is_ticket': True}]",3927.766990291262
NJ,lottery_net,2026-01-19T01:17:07.333731+00:00,1872,20X Cash Blitz,5.0,4.38,200000.0,,1,active,https://scratchcards.net/new-jersey/1872,"[{'prize': 200000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 10000.0, 'remaining': 4, 'is_ticket': False}, {'prize': 1000.0, 'remaining': 6, 'is_ticket': False}, {'prize': 500.0, 'remaining': 86, 'is_ticket': False}, {'prize': 100.0, 'remaining': 1, 'is_ticket': False}, {'prize': 50.0, 'remaining': 2, 'is_ticket': False}, {'prize': 25.0, 'remaining': 8, 'is_ticket': False}, {'prize': 20.0, 'remaining': 17, 'is_ticket': False}, {'prize': 10.0, 'remaining': 59, 'is_ticket': False}, {'prize': 0.0, 'remaining': 30, 'is_ticket': True}]",1357.3831775700935
NJ,lottery_net,2026-01-19T01:17:07.333750+00:00,1871,10X Cash Blitz,2.0,4.66,20000.0,,0,active,https://scratchcards.net/new-jersey/1871,"[{'prize': 20000.0, 'remaining': 0, 'is_ticket': False}, {'prize': 1000.0, 'remaining': 4, 'is_ticket': False}, {'prize': 100.0, 'remaining': 617, 'is_ticket': False}, {'prize': 50.0, 'remaining': 5, 'is_ticket': False}, {'prize': 20.0, 'remaining': 29, 'is_ticket': False}, {'prize': 10.0, 'remaining': 79, 'is_ticket': False}, {'prize': 5.0, 'remaining': 93, 'is_ticket': False}, {'prize': 4.0, 'remaining': 74, 'is_ticket': False}, {'prize': 0.0, 'remaining': 197, 'is_ticket': True}]",62.36338797814208
NJ,lottery_net,2026-01-19T01:17:07.333759+00:00,1873,50X Cash Blitz,10.0,3.75,500000.0,,2,active,https://scratchcards.net/new-jersey/1873,"[{'prize': 500000.0, 'remaining': 2, 'is_ticket': False}, {'prize': 10000.0, 'remaining': 5, 'is_ticket': False}, {'prize': 1000.0, 'remaining': 26, 'is_ticket': False}, {'prize': 500.0, 'remaining': 1, 'is_ticket': False}, {'prize': 200.0, 'remaining': 4, 'is_ticket': False}, {'prize': 100.0, 'remaining': 52, 'is_ticket': False}, {'prize': 50.0, 'remaining': 86, 'is_ticket': False}, {'prize': 40.0, 'remaining': 87, 'is_ticket': False}, {'prize': 20.0, 'remaining': 234, 'is_ticket': False}, {'prize': 0.0, 'remaining': 474, 'is_ticket': True}]",1132.5437693099898
NJ,lottery_net,2026-01-19T01:17:07.333768+00:00,1874,100X Cash Blitz,20.0,3.95,1000000.0,,1,active,https://scratchcards.net/new-jersey/1874,"[{'prize': 1000000.0, 'remaining': 1, 'is_ticket': False}, {'prize': 5000.0, 'remaining': 13, 'is_ticket': False}, {'prize': 2000.0, 'remaining': 161, 'is_ticket': False}, {'prize': 500.0, 'remaining': 8, 'is_ticket': False}, {'prize': 200.0, 'remaining': 18, 'is_ticket': False}, {'prize': 100.0, 'remaining': 63, 'is_ticket': False}, {'prize': 50.0, 'remaining': 98, 'is_ticket': False}, {'prize': 30.0, 'remaining': 94, 'is_ticket': False}, {'prize': 0.0, 'remaining': 188, 'is_ticket': True}]",2193.136645962733
